step,name,x,y
5463,Sun,252668,93203.9
5463,Earth,6.942e+10,1.32449e+11
5463,Mars,1.90776e+11,1.24332e+11
5464,Sun,252752,93253.1
5464,Earth,6.93936e+10,1.32463e+11
5464,Mars,1.90763e+11,1.24352e+11
5465,Sun,252835,93302.3
5465,Earth,6.93672e+10,1.32477e+11
5465,Mars,1.9075e+11,1.24372e+11
5466,Sun,252919,93351.5
5466,Earth,6.93408e+10,1.3249e+11
5466,Mars,1.90736e+11,1.24392e+11
5467,Sun,253002,93400.8
5467,Earth,6.93144e+10,1.32504e+11
5467,Mars,1.90723e+11,1.24412e+11
5468,Sun,253086,93450
5468,Earth,6.9288e+10,1.32518e+11
5468,Mars,1.9071e+11,1.24432e+11
5469,Sun,253169,93499.3
5469,Earth,6.92616e+10,1.32532e+11
5469,Mars,1.90697e+11,1.24453e+11
5470,Sun,253253,93548.6
5470,Earth,6.92352e+10,1.32546e+11
5470,Mars,1.90683e+11,1.24473e+11
5471,Sun,253337,93598
5471,Earth,6.92088e+10,1.32559e+11
5471,Mars,1.9067e+11,1.24493e+11
5472,Sun,253420,93647.3
5472,Earth,6.91823e+10,1.32573e+11
5472,Mars,1.90657e+11,1.24513e+11
5473,Sun,253504,93696.6
5473,Earth,6.91559e+10,1.32587e+11
5473,Mars,1.90644e+11,1.24533e+11
5474,Sun,253587,93746
5474,Earth,6.91295e+10,1.32601e+11
5474,Mars,1.90631e+11,1.24553e+11
5475,Sun,253671,93795.4
5475,Earth,6.91031e+10,1.32614e+11
5475,Mars,1.90617e+11,1.24573e+11
5476,Sun,253754,93844.8
5476,Earth,6.90766e+10,1.32628e+11
5476,Mars,1.90604e+11,1.24594e+11
5477,Sun,253838,93894.2
5477,Earth,6.90502e+10,1.32642e+11
5477,Mars,1.90591e+11,1.24614e+11
5478,Sun,253922,93943.6
5478,Earth,6.90238e+10,1.32656e+11
5478,Mars,1.90578e+11,1.24634e+11
5479,Sun,254005,93993.1
5479,Earth,6.89973e+10,1.32669e+11
5479,Mars,1.90564e+11,1.24654e+11
5480,Sun,254089,94042.5
5480,Earth,6.89709e+10,1.32683e+11
5480,Mars,1.90551e+11,1.24674e+11
5481,Sun,254173,94092
5481,Earth,6.89444e+10,1.32697e+11
5481,Mars,1.90538e+11,1.24694e+11
5482,Sun,254256,94141.5
5482,Earth,6.8918e+10,1.32711e+11
5482,Mars,1.90525e+11,1.24714e+11
5483,Sun,254340,94191
5483,Earth,6.88916e+10,1.32724e+11
5483,Mars,1.90511e+11,1.24734e+11
5484,Sun,254424,94240.6
5484,Earth,6.88651e+10,1.32738e+11
5484,Mars,1.90498e+11,1.24755e+11
5485,Sun,254507,94290.1
5485,Earth,6.88386e+10,1.32752e+11
5485,Mars,1.90485e+11,1.24775e+11
5486,Sun,254591,94339.7
5486,Earth,6.88122e+10,1.32765e+11
5486,Mars,1.90472e+11,1.24795e+11
5487,Sun,254675,94389.2
5487,Earth,6.87857e+10,1.32779e+11
5487,Mars,1.90458e+11,1.24815e+11
5488,Sun,254758,94438.8
5488,Earth,6.87593e+10,1.32793e+11
5488,Mars,1.90445e+11,1.24835e+11
5489,Sun,254842,94488.4
5489,Earth,6.87328e+10,1.32806e+11
5489,Mars,1.90432e+11,1.24855e+11
5490,Sun,254926,94538.1
5490,Earth,6.87063e+10,1.3282e+11
5490,Mars,1.90418e+11,1.24875e+11
5491,Sun,255010,94587.7
5491,Earth,6.86799e+10,1.32834e+11
5491,Mars,1.90405e+11,1.24895e+11
5492,Sun,255093,94637.4
5492,Earth,6.86534e+10,1.32847e+11
5492,Mars,1.90392e+11,1.24916e+11
5493,Sun,255177,94687
5493,Earth,6.86269e+10,1.32861e+11
5493,Mars,1.90379e+11,1.24936e+11
5494,Sun,255261,94736.7
5494,Earth,6.86004e+10,1.32875e+11
5494,Mars,1.90365e+11,1.24956e+11
5495,Sun,255345,94786.4
5495,Earth,6.8574e+10,1.32888e+11
5495,Mars,1.90352e+11,1.24976e+11
5496,Sun,255429,94836.2
5496,Earth,6.85475e+10,1.32902e+11
5496,Mars,1.90339e+11,1.24996e+11
5497,Sun,255512,94885.9
5497,Earth,6.8521e+10,1.32916e+11
5497,Mars,1.90326e+11,1.25016e+11
5498,Sun,255596,94935.7
5498,Earth,6.84945e+10,1.32929e+11
5498,Mars,1.90312e+11,1.25036e+11
5499,Sun,255680,94985.4
5499,Earth,6.8468e+10,1.32943e+11
5499,Mars,1.90299e+11,1.25056e+11
5500,Sun,255764,95035.2
5500,Earth,6.84415e+10,1.32957e+11
5500,Mars,1.90286e+11,1.25076e+11
5501,Sun,255848,95085
5501,Earth,6.8415e+10,1.3297e+11
5501,Mars,1.90272e+11,1.25096e+11
5502,Sun,255931,95134.9
5502,Earth,6.83885e+10,1.32984e+11
5502,Mars,1.90259e+11,1.25117e+11
5503,Sun,256015,95184.7
5503,Earth,6.8362e+10,1.32997e+11
5503,Mars,1.90246e+11,1.25137e+11
5504,Sun,256099,95234.6
5504,Earth,6.83355e+10,1.33011e+11
5504,Mars,1.90233e+11,1.25157e+11
5505,Sun,256183,95284.4
5505,Earth,6.8309e+10,1.33025e+11
5505,Mars,1.90219e+11,1.25177e+11
5506,Sun,256267,95334.3
5506,Earth,6.82825e+10,1.33038e+11
5506,Mars,1.90206e+11,1.25197e+11
5507,Sun,256351,95384.2
5507,Earth,6.8256e+10,1.33052e+11
5507,Mars,1.90193e+11,1.25217e+11
5508,Sun,256435,95434.1
5508,Earth,6.82294e+10,1.33065e+11
5508,Mars,1.90179e+11,1.25237e+11
5509,Sun,256519,95484.1
5509,Earth,6.82029e+10,1.33079e+11
5509,Mars,1.90166e+11,1.25257e+11
5510,Sun,256602,95534
5510,Earth,6.81764e+10,1.33093e+11
5510,Mars,1.90153e+11,1.25277e+11
5511,Sun,256686,95584
5511,Earth,6.81499e+10,1.33106e+11
5511,Mars,1.90139e+11,1.25297e+11
5512,Sun,256770,95634
5512,Earth,6.81233e+10,1.3312e+11
5512,Mars,1.90126e+11,1.25318e+11
5513,Sun,256854,95684
5513,Earth,6.80968e+10,1.33133e+11
5513,Mars,1.90113e+11,1.25338e+11
5514,Sun,256938,95734
5514,Earth,6.80703e+10,1.33147e+11
5514,Mars,1.90099e+11,1.25358e+11
5515,Sun,257022,95784
5515,Earth,6.80437e+10,1.3316e+11
5515,Mars,1.90086e+11,1.25378e+11
5516,Sun,257106,95834.1
5516,Earth,6.80172e+10,1.33174e+11
5516,Mars,1.90073e+11,1.25398e+11
5517,Sun,257190,95884.1
5517,Earth,6.79907e+10,1.33187e+11
5517,Mars,1.90059e+11,1.25418e+11
5518,Sun,257274,95934.2
5518,Earth,6.79641e+10,1.33201e+11
5518,Mars,1.90046e+11,1.25438e+11
5519,Sun,257358,95984.3
5519,Earth,6.79376e+10,1.33214e+11
5519,Mars,1.90033e+11,1.25458e+11
5520,Sun,257442,96034.4
5520,Earth,6.7911e+10,1.33228e+11
5520,Mars,1.90019e+11,1.25478e+11
5521,Sun,257526,96084.6
5521,Earth,6.78845e+10,1.33241e+11
5521,Mars,1.90006e+11,1.25498e+11
5522,Sun,257610,96134.7
5522,Earth,6.78579e+10,1.33255e+11
5522,Mars,1.89993e+11,1.25518e+11
5523,Sun,257694,96184.9
5523,Earth,6.78314e+10,1.33268e+11
5523,Mars,1.89979e+11,1.25538e+11
5524,Sun,257778,96235.1
5524,Earth,6.78048e+10,1.33282e+11
5524,Mars,1.89966e+11,1.25558e+11
5525,Sun,257862,96285.3
5525,Earth,6.77782e+10,1.33295e+11
5525,Mars,1.89953e+11,1.25578e+11
5526,Sun,257946,96335.5
5526,Earth,6.77517e+10,1.33309e+11
5526,Mars,1.89939e+11,1.25599e+11
5527,Sun,258030,96385.7
5527,Earth,6.77251e+10,1.33322e+11
5527,Mars,1.89926e+11,1.25619e+11
5528,Sun,258114,96436
5528,Earth,6.76985e+10,1.33336e+11
5528,Mars,1.89913e+11,1.25639e+11
5529,Sun,258198,96486.2
5529,Earth,6.7672e+10,1.33349e+11
5529,Mars,1.89899e+11,1.25659e+11
5530,Sun,258283,96536.5
5530,Earth,6.76454e+10,1.33363e+11
5530,Mars,1.89886e+11,1.25679e+11
5531,Sun,258367,96586.8
5531,Earth,6.76188e+10,1.33376e+11
5531,Mars,1.89873e+11,1.25699e+11
5532,Sun,258451,96637.1
5532,Earth,6.75922e+10,1.3339e+11
5532,Mars,1.89859e+11,1.25719e+11
5533,Sun,258535,96687.4
5533,Earth,6.75656e+10,1.33403e+11
5533,Mars,1.89846e+11,1.25739e+11
5534,Sun,258619,96737.8
5534,Earth,6.75391e+10,1.33417e+11
5534,Mars,1.89833e+11,1.25759e+11
5535,Sun,258703,96788.1
5535,Earth,6.75125e+10,1.3343e+11
5535,Mars,1.89819e+11,1.25779e+11
5536,Sun,258787,96838.5
5536,Earth,6.74859e+10,1.33444e+11
5536,Mars,1.89806e+11,1.25799e+11
5537,Sun,258871,96888.9
5537,Earth,6.74593e+10,1.33457e+11
5537,Mars,1.89792e+11,1.25819e+11
5538,Sun,258956,96939.3
5538,Earth,6.74327e+10,1.3347e+11
5538,Mars,1.89779e+11,1.25839e+11
5539,Sun,259040,96989.7
5539,Earth,6.74061e+10,1.33484e+11
5539,Mars,1.89766e+11,1.25859e+11
5540,Sun,259124,97040.2
5540,Earth,6.73795e+10,1.33497e+11
5540,Mars,1.89752e+11,1.25879e+11
5541,Sun,259208,97090.7
5541,Earth,6.73529e+10,1.33511e+11
5541,Mars,1.89739e+11,1.25899e+11
5542,Sun,259292,97141.1
5542,Earth,6.73263e+10,1.33524e+11
5542,Mars,1.89726e+11,1.25919e+11
5543,Sun,259376,97191.6
5543,Earth,6.72996e+10,1.33537e+11
5543,Mars,1.89712e+11,1.25939e+11
5544,Sun,259461,97242.1
5544,Earth,6.7273e+10,1.33551e+11
5544,Mars,1.89699e+11,1.25959e+11
5545,Sun,259545,97292.7
5545,Earth,6.72464e+10,1.33564e+11
5545,Mars,1.89685e+11,1.25979e+11
5546,Sun,259629,97343.2
5546,Earth,6.72198e+10,1.33578e+11
5546,Mars,1.89672e+11,1.26e+11
5547,Sun,259713,97393.7
5547,Earth,6.71932e+10,1.33591e+11
5547,Mars,1.89659e+11,1.2602e+11
5548,Sun,259798,97444.3
5548,Earth,6.71666e+10,1.33604e+11
5548,Mars,1.89645e+11,1.2604e+11
5549,Sun,259882,97494.9
5549,Earth,6.71399e+10,1.33618e+11
5549,Mars,1.89632e+11,1.2606e+11
5550,Sun,259966,97545.5
5550,Earth,6.71133e+10,1.33631e+11
5550,Mars,1.89618e+11,1.2608e+11
5551,Sun,260050,97596.1
5551,Earth,6.70867e+10,1.33644e+11
5551,Mars,1.89605e+11,1.261e+11
5552,Sun,260135,97646.8
5552,Earth,6.706e+10,1.33658e+11
5552,Mars,1.89592e+11,1.2612e+11
5553,Sun,260219,97697.4
5553,Earth,6.70334e+10,1.33671e+11
5553,Mars,1.89578e+11,1.2614e+11
5554,Sun,260303,97748.1
5554,Earth,6.70068e+10,1.33684e+11
5554,Mars,1.89565e+11,1.2616e+11
5555,Sun,260387,97798.8
5555,Earth,6.69801e+10,1.33698e+11
5555,Mars,1.89551e+11,1.2618e+11
5556,Sun,260472,97849.5
5556,Earth,6.69535e+10,1.33711e+11
5556,Mars,1.89538e+11,1.262e+11
5557,Sun,260556,97900.2
5557,Earth,6.69268e+10,1.33724e+11
5557,Mars,1.89525e+11,1.2622e+11
5558,Sun,260640,97951
5558,Earth,6.69002e+10,1.33738e+11
5558,Mars,1.89511e+11,1.2624e+11
5559,Sun,260725,98001.7
5559,Earth,6.68735e+10,1.33751e+11
5559,Mars,1.89498e+11,1.2626e+11
5560,Sun,260809,98052.5
5560,Earth,6.68469e+10,1.33764e+11
5560,Mars,1.89484e+11,1.2628e+11
5561,Sun,260893,98103.3
5561,Earth,6.68202e+10,1.33778e+11
5561,Mars,1.89471e+11,1.263e+11
5562,Sun,260978,98154.1
5562,Earth,6.67935e+10,1.33791e+11
5562,Mars,1.89458e+11,1.2632e+11
5563,Sun,261062,98204.9
5563,Earth,6.67669e+10,1.33804e+11
5563,Mars,1.89444e+11,1.2634e+11
5564,Sun,261147,98255.7
5564,Earth,6.67402e+10,1.33817e+11
5564,Mars,1.89431e+11,1.2636e+11
5565,Sun,261231,98306.6
5565,Earth,6.67135e+10,1.33831e+11
5565,Mars,1.89417e+11,1.2638e+11
5566,Sun,261315,98357.5
5566,Earth,6.66869e+10,1.33844e+11
5566,Mars,1.89404e+11,1.264e+11
5567,Sun,261400,98408.3
5567,Earth,6.66602e+10,1.33857e+11
5567,Mars,1.8939e+11,1.2642e+11
5568,Sun,261484,98459.2
5568,Earth,6.66335e+10,1.33871e+11
5568,Mars,1.89377e+11,1.2644e+11
5569,Sun,261569,98510.2
5569,Earth,6.66068e+10,1.33884e+11
5569,Mars,1.89364e+11,1.2646e+11
5570,Sun,261653,98561.1
5570,Earth,6.65801e+10,1.33897e+11
5570,Mars,1.8935e+11,1.2648e+11
5571,Sun,261738,98612
5571,Earth,6.65535e+10,1.3391e+11
5571,Mars,1.89337e+11,1.265e+11
5572,Sun,261822,98663
5572,Earth,6.65268e+10,1.33924e+11
5572,Mars,1.89323e+11,1.2652e+11
5573,Sun,261906,98714
5573,Earth,6.65001e+10,1.33937e+11
5573,Mars,1.8931e+11,1.2654e+11
5574,Sun,261991,98765
5574,Earth,6.64734e+10,1.3395e+11
5574,Mars,1.89296e+11,1.2656e+11
5575,Sun,262075,98816
5575,Earth,6.64467e+10,1.33963e+11
5575,Mars,1.89283e+11,1.2658e+11
5576,Sun,262160,98867
5576,Earth,6.642e+10,1.33976e+11
5576,Mars,1.89269e+11,1.266e+11
5577,Sun,262244,98918.1
5577,Earth,6.63933e+10,1.3399e+11
5577,Mars,1.89256e+11,1.2662e+11
5578,Sun,262329,98969.2
5578,Earth,6.63666e+10,1.34003e+11
5578,Mars,1.89243e+11,1.2664e+11
5579,Sun,262413,99020.2
5579,Earth,6.63399e+10,1.34016e+11
5579,Mars,1.89229e+11,1.2666e+11
5580,Sun,262498,99071.3
5580,Earth,6.63132e+10,1.34029e+11
5580,Mars,1.89216e+11,1.2668e+11
5581,Sun,262582,99122.5
5581,Earth,6.62865e+10,1.34042e+11
5581,Mars,1.89202e+11,1.267e+11
5582,Sun,262667,99173.6
5582,Earth,6.62597e+10,1.34056e+11
5582,Mars,1.89189e+11,1.2672e+11
5583,Sun,262751,99224.7
5583,Earth,6.6233e+10,1.34069e+11
5583,Mars,1.89175e+11,1.2674e+11
5584,Sun,262836,99275.9
5584,Earth,6.62063e+10,1.34082e+11
5584,Mars,1.89162e+11,1.2676e+11
5585,Sun,262921,99327.1
5585,Earth,6.61796e+10,1.34095e+11
5585,Mars,1.89148e+11,1.2678e+11
5586,Sun,263005,99378.3
5586,Earth,6.61529e+10,1.34108e+11
5586,Mars,1.89135e+11,1.268e+11
5587,Sun,263090,99429.5
5587,Earth,6.61261e+10,1.34122e+11
5587,Mars,1.89121e+11,1.2682e+11
5588,Sun,263174,99480.7
5588,Earth,6.60994e+10,1.34135e+11
5588,Mars,1.89108e+11,1.2684e+11
5589,Sun,263259,99532
5589,Earth,6.60727e+10,1.34148e+11
5589,Mars,1.89094e+11,1.2686e+11
5590,Sun,263344,99583.2
5590,Earth,6.60459e+10,1.34161e+11
5590,Mars,1.89081e+11,1.2688e+11
5591,Sun,263428,99634.5
5591,Earth,6.60192e+10,1.34174e+11
5591,Mars,1.89067e+11,1.269e+11
5592,Sun,263513,99685.8
5592,Earth,6.59925e+10,1.34187e+11
5592,Mars,1.89054e+11,1.2692e+11
5593,Sun,263597,99737.1
5593,Earth,6.59657e+10,1.342e+11
5593,Mars,1.8904e+11,1.2694e+11
5594,Sun,263682,99788.4
5594,Earth,6.5939e+10,1.34214e+11
5594,Mars,1.89027e+11,1.2696e+11
5595,Sun,263767,99839.8
5595,Earth,6.59122e+10,1.34227e+11
5595,Mars,1.89013e+11,1.2698e+11
5596,Sun,263851,99891.2
5596,Earth,6.58855e+10,1.3424e+11
5596,Mars,1.89e+11,1.27e+11
5597,Sun,263936,99942.5
5597,Earth,6.58587e+10,1.34253e+11
5597,Mars,1.88986e+11,1.2702e+11
5598,Sun,264021,99993.9
5598,Earth,6.5832e+10,1.34266e+11
5598,Mars,1.88973e+11,1.27039e+11
5599,Sun,264105,100045
5599,Earth,6.58052e+10,1.34279e+11
5599,Mars,1.88959e+11,1.27059e+11
5600,Sun,264190,100097
5600,Earth,6.57784e+10,1.34292e+11
5600,Mars,1.88946e+11,1.27079e+11
5601,Sun,264275,100148
5601,Earth,6.57517e+10,1.34305e+11
5601,Mars,1.88932e+11,1.27099e+11
5602,Sun,264359,100200
5602,Earth,6.57249e+10,1.34318e+11
5602,Mars,1.88919e+11,1.27119e+11
5603,Sun,264444,100251
5603,Earth,6.56981e+10,1.34331e+11
5603,Mars,1.88905e+11,1.27139e+11
5604,Sun,264529,100303
5604,Earth,6.56714e+10,1.34344e+11
5604,Mars,1.88892e+11,1.27159e+11
5605,Sun,264614,100354
5605,Earth,6.56446e+10,1.34358e+11
5605,Mars,1.88878e+11,1.27179e+11
5606,Sun,264698,100406
5606,Earth,6.56178e+10,1.34371e+11
5606,Mars,1.88865e+11,1.27199e+11
5607,Sun,264783,100457
5607,Earth,6.5591e+10,1.34384e+11
5607,Mars,1.88851e+11,1.27219e+11
5608,Sun,264868,100509
5608,Earth,6.55642e+10,1.34397e+11
5608,Mars,1.88838e+11,1.27239e+11
5609,Sun,264953,100560
5609,Earth,6.55375e+10,1.3441e+11
5609,Mars,1.88824e+11,1.27259e+11
5610,Sun,265037,100612
5610,Earth,6.55107e+10,1.34423e+11
5610,Mars,1.88811e+11,1.27279e+11
5611,Sun,265122,100664
5611,Earth,6.54839e+10,1.34436e+11
5611,Mars,1.88797e+11,1.27299e+11
5612,Sun,265207,100715
5612,Earth,6.54571e+10,1.34449e+11
5612,Mars,1.88784e+11,1.27319e+11
5613,Sun,265292,100767
5613,Earth,6.54303e+10,1.34462e+11
5613,Mars,1.8877e+11,1.27339e+11
5614,Sun,265377,100818
5614,Earth,6.54035e+10,1.34475e+11
5614,Mars,1.88757e+11,1.27359e+11
5615,Sun,265461,100870
5615,Earth,6.53767e+10,1.34488e+11
5615,Mars,1.88743e+11,1.27379e+11
5616,Sun,265546,100922
5616,Earth,6.53499e+10,1.34501e+11
5616,Mars,1.8873e+11,1.27399e+11
5617,Sun,265631,100974
5617,Earth,6.53231e+10,1.34514e+11
5617,Mars,1.88716e+11,1.27418e+11
5618,Sun,265716,101025
5618,Earth,6.52963e+10,1.34527e+11
5618,Mars,1.88703e+11,1.27438e+11
5619,Sun,265801,101077
5619,Earth,6.52695e+10,1.3454e+11
5619,Mars,1.88689e+11,1.27458e+11
5620,Sun,265886,101129
5620,Earth,6.52426e+10,1.34553e+11
5620,Mars,1.88675e+11,1.27478e+11
5621,Sun,265971,101181
5621,Earth,6.52158e+10,1.34566e+11
5621,Mars,1.88662e+11,1.27498e+11
5622,Sun,266055,101232
5622,Earth,6.5189e+10,1.34579e+11
5622,Mars,1.88648e+11,1.27518e+11
5623,Sun,266140,101284
5623,Earth,6.51622e+10,1.34592e+11
5623,Mars,1.88635e+11,1.27538e+11
5624,Sun,266225,101336
5624,Earth,6.51354e+10,1.34605e+11
5624,Mars,1.88621e+11,1.27558e+11
5625,Sun,266310,101388
5625,Earth,6.51085e+10,1.34618e+11
5625,Mars,1.88608e+11,1.27578e+11
5626,Sun,266395,101440
5626,Earth,6.50817e+10,1.34631e+11
5626,Mars,1.88594e+11,1.27598e+11
5627,Sun,266480,101492
5627,Earth,6.50549e+10,1.34644e+11
5627,Mars,1.88581e+11,1.27618e+11
5628,Sun,266565,101543
5628,Earth,6.5028e+10,1.34657e+11
5628,Mars,1.88567e+11,1.27638e+11
5629,Sun,266650,101595
5629,Earth,6.50012e+10,1.34669e+11
5629,Mars,1.88553e+11,1.27658e+11
5630,Sun,266735,101647
5630,Earth,6.49744e+10,1.34682e+11
5630,Mars,1.8854e+11,1.27678e+11
5631,Sun,266820,101699
5631,Earth,6.49475e+10,1.34695e+11
5631,Mars,1.88526e+11,1.27697e+11
5632,Sun,266905,101751
5632,Earth,6.49207e+10,1.34708e+11
5632,Mars,1.88513e+11,1.27717e+11
5633,Sun,266990,101803
5633,Earth,6.48938e+10,1.34721e+11
5633,Mars,1.88499e+11,1.27737e+11
5634,Sun,267075,101855
5634,Earth,6.4867e+10,1.34734e+11
5634,Mars,1.88486e+11,1.27757e+11
5635,Sun,267160,101907
5635,Earth,6.48401e+10,1.34747e+11
5635,Mars,1.88472e+11,1.27777e+11
5636,Sun,267245,101959
5636,Earth,6.48133e+10,1.3476e+11
5636,Mars,1.88458e+11,1.27797e+11
5637,Sun,267330,102011
5637,Earth,6.47864e+10,1.34773e+11
5637,Mars,1.88445e+11,1.27817e+11
5638,Sun,267415,102063
5638,Earth,6.47596e+10,1.34786e+11
5638,Mars,1.88431e+11,1.27837e+11
5639,Sun,267500,102115
5639,Earth,6.47327e+10,1.34799e+11
5639,Mars,1.88418e+11,1.27857e+11
5640,Sun,267585,102167
5640,Earth,6.47058e+10,1.34811e+11
5640,Mars,1.88404e+11,1.27877e+11
5641,Sun,267670,102220
5641,Earth,6.4679e+10,1.34824e+11
5641,Mars,1.88391e+11,1.27897e+11
5642,Sun,267755,102272
5642,Earth,6.46521e+10,1.34837e+11
5642,Mars,1.88377e+11,1.27916e+11
5643,Sun,267840,102324
5643,Earth,6.46252e+10,1.3485e+11
5643,Mars,1.88363e+11,1.27936e+11
5644,Sun,267925,102376
5644,Earth,6.45983e+10,1.34863e+11
5644,Mars,1.8835e+11,1.27956e+11
5645,Sun,268010,102428
5645,Earth,6.45715e+10,1.34876e+11
5645,Mars,1.88336e+11,1.27976e+11
5646,Sun,268095,102480
5646,Earth,6.45446e+10,1.34889e+11
5646,Mars,1.88323e+11,1.27996e+11
5647,Sun,268180,102532
5647,Earth,6.45177e+10,1.34901e+11
5647,Mars,1.88309e+11,1.28016e+11
5648,Sun,268265,102585
5648,Earth,6.44908e+10,1.34914e+11
5648,Mars,1.88295e+11,1.28036e+11
5649,Sun,268350,102637
5649,Earth,6.44639e+10,1.34927e+11
5649,Mars,1.88282e+11,1.28056e+11
5650,Sun,268435,102689
5650,Earth,6.4437e+10,1.3494e+11
5650,Mars,1.88268e+11,1.28076e+11
5651,Sun,268520,102741
5651,Earth,6.44101e+10,1.34953e+11
5651,Mars,1.88255e+11,1.28095e+11
5652,Sun,268606,102794
5652,Earth,6.43832e+10,1.34966e+11
5652,Mars,1.88241e+11,1.28115e+11
5653,Sun,268691,102846
5653,Earth,6.43563e+10,1.34978e+11
5653,Mars,1.88227e+11,1.28135e+11
5654,Sun,268776,102898
5654,Earth,6.43294e+10,1.34991e+11
5654,Mars,1.88214e+11,1.28155e+11
5655,Sun,268861,102951
5655,Earth,6.43025e+10,1.35004e+11
5655,Mars,1.882e+11,1.28175e+11
5656,Sun,268946,103003
5656,Earth,6.42756e+10,1.35017e+11
5656,Mars,1.88186e+11,1.28195e+11
5657,Sun,269031,103055
5657,Earth,6.42487e+10,1.3503e+11
5657,Mars,1.88173e+11,1.28215e+11
5658,Sun,269117,103108
5658,Earth,6.42218e+10,1.35042e+11
5658,Mars,1.88159e+11,1.28235e+11
5659,Sun,269202,103160
5659,Earth,6.41949e+10,1.35055e+11
5659,Mars,1.88146e+11,1.28254e+11
5660,Sun,269287,103213
5660,Earth,6.4168e+10,1.35068e+11
5660,Mars,1.88132e+11,1.28274e+11
5661,Sun,269372,103265
5661,Earth,6.41411e+10,1.35081e+11
5661,Mars,1.88118e+11,1.28294e+11
5662,Sun,269457,103318
5662,Earth,6.41141e+10,1.35093e+11
5662,Mars,1.88105e+11,1.28314e+11
5663,Sun,269543,103370
5663,Earth,6.40872e+10,1.35106e+11
5663,Mars,1.88091e+11,1.28334e+11
5664,Sun,269628,103422
5664,Earth,6.40603e+10,1.35119e+11
5664,Mars,1.88077e+11,1.28354e+11
5665,Sun,269713,103475
5665,Earth,6.40334e+10,1.35132e+11
5665,Mars,1.88064e+11,1.28374e+11
5666,Sun,269798,103527
5666,Earth,6.40064e+10,1.35144e+11
5666,Mars,1.8805e+11,1.28394e+11
5667,Sun,269884,103580
5667,Earth,6.39795e+10,1.35157e+11
5667,Mars,1.88036e+11,1.28413e+11
5668,Sun,269969,103633
5668,Earth,6.39526e+10,1.3517e+11
5668,Mars,1.88023e+11,1.28433e+11
5669,Sun,270054,103685
5669,Earth,6.39256e+10,1.35183e+11
5669,Mars,1.88009e+11,1.28453e+11
5670,Sun,270139,103738
5670,Earth,6.38987e+10,1.35195e+11
5670,Mars,1.87996e+11,1.28473e+11
5671,Sun,270225,103790
5671,Earth,6.38717e+10,1.35208e+11
5671,Mars,1.87982e+11,1.28493e+11
5672,Sun,270310,103843
5672,Earth,6.38448e+10,1.35221e+11
5672,Mars,1.87968e+11,1.28513e+11
5673,Sun,270395,103896
5673,Earth,6.38178e+10,1.35233e+11
5673,Mars,1.87955e+11,1.28533e+11
5674,Sun,270481,103948
5674,Earth,6.37909e+10,1.35246e+11
5674,Mars,1.87941e+11,1.28552e+11
5675,Sun,270566,104001
5675,Earth,6.37639e+10,1.35259e+11
5675,Mars,1.87927e+11,1.28572e+11
5676,Sun,270651,104054
5676,Earth,6.3737e+10,1.35272e+11
5676,Mars,1.87914e+11,1.28592e+11
5677,Sun,270737,104106
5677,Earth,6.371e+10,1.35284e+11
5677,Mars,1.879e+11,1.28612e+11
5678,Sun,270822,104159
5678,Earth,6.36831e+10,1.35297e+11
5678,Mars,1.87886e+11,1.28632e+11
5679,Sun,270907,104212
5679,Earth,6.36561e+10,1.3531e+11
5679,Mars,1.87873e+11,1.28652e+11
5680,Sun,270993,104264
5680,Earth,6.36291e+10,1.35322e+11
5680,Mars,1.87859e+11,1.28672e+11
5681,Sun,271078,104317
5681,Earth,6.36022e+10,1.35335e+11
5681,Mars,1.87845e+11,1.28691e+11
5682,Sun,271163,104370
5682,Earth,6.35752e+10,1.35348e+11
5682,Mars,1.87832e+11,1.28711e+11
5683,Sun,271249,104423
5683,Earth,6.35482e+10,1.3536e+11
5683,Mars,1.87818e+11,1.28731e+11
5684,Sun,271334,104476
5684,Earth,6.35212e+10,1.35373e+11
5684,Mars,1.87804e+11,1.28751e+11
5685,Sun,271420,104528
5685,Earth,6.34942e+10,1.35385e+11
5685,Mars,1.87791e+11,1.28771e+11
5686,Sun,271505,104581
5686,Earth,6.34673e+10,1.35398e+11
5686,Mars,1.87777e+11,1.28791e+11
5687,Sun,271590,104634
5687,Earth,6.34403e+10,1.35411e+11
5687,Mars,1.87763e+11,1.2881e+11
5688,Sun,271676,104687
5688,Earth,6.34133e+10,1.35423e+11
5688,Mars,1.87749e+11,1.2883e+11
5689,Sun,271761,104740
5689,Earth,6.33863e+10,1.35436e+11
5689,Mars,1.87736e+11,1.2885e+11
5690,Sun,271847,104793
5690,Earth,6.33593e+10,1.35449e+11
5690,Mars,1.87722e+11,1.2887e+11
5691,Sun,271932,104846
5691,Earth,6.33323e+10,1.35461e+11
5691,Mars,1.87708e+11,1.2889e+11
5692,Sun,272018,104899
5692,Earth,6.33053e+10,1.35474e+11
5692,Mars,1.87695e+11,1.2891e+11
5693,Sun,272103,104952
5693,Earth,6.32783e+10,1.35486e+11
5693,Mars,1.87681e+11,1.28929e+11
5694,Sun,272189,105005
5694,Earth,6.32513e+10,1.35499e+11
5694,Mars,1.87667e+11,1.28949e+11
5695,Sun,272274,105058
5695,Earth,6.32243e+10,1.35512e+11
5695,Mars,1.87654e+11,1.28969e+11
5696,Sun,272360,105111
5696,Earth,6.31973e+10,1.35524e+11
